"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","Subsample","LowestTaxonomicLevelOfID","TaxaID","Nauplius","ObjectiveMagnification","OcularMagnification","MarksInOcularMicrometer_No."
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","75x","10x",1.2
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","75x","10x",1.1
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","75x","10x",1.1
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Conochilus","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Daphnia","","75x","10x",6
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Genus","Polyarthra","","75x","10x",2
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-07-24 13:52:00,"9",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.4
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",5.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Gastropus","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.4
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Polyarthra","","75x","10x",1.6
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.4
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.9
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Gastropus","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.7
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.9
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.8
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.8
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochilus","","75x","10x",1.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.9
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.7
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.7
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Trichocerca","","75x","10x",3.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",5.9
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Calanoida","","75x","10x",3.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.2
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",3.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",2.9
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",2.6
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","75x","10x",1.3
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",2.7
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Gastropus","","75x","10x",1.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Trichocerca","","75x","10x",3.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Keratella","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",2.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",2.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","75x","10x",3.4
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.5
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Trichocerca","","75x","10x",3.1
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","","10x",NA
"BVR",50,2023-08-14 11:25:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",2
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",2.1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.7
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.2
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Daphnia","","75x","10x",7.2
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.3
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",2.3
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.9
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.5
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.9
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.8
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.4
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.6
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","75x","10x",1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","75x","10x",1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","75x","10x",1
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
"BVR",50,2023-09-18 11:20:00,"9",0.1,1,"Tow","B","Genus","Conochilus","","","10x",NA
